Time,Channel A,Channel B
(ms),(V),(mV)

40.54366453,-0.00610426,-0.73251120
40.54621453,-0.00610426,-1.09876700
40.54876453,0.00000000,-1.09876700
40.55131453,0.00000000,-0.73251120
40.55386453,-0.00610426,-1.46502200
40.55641453,-0.01587108,-1.09876700
40.55896453,0.00000000,-0.73251120
40.56151453,0.00000000,-0.73251120
40.56406453,0.00488341,-0.73251120
40.56661453,-0.01587108,-0.73251120
40.56916453,-0.00610426,-0.73251120
40.57171453,0.00000000,-0.73251120
40.57426453,-0.00610426,-0.73251120
40.57681453,0.00488341,-0.73251120
40.57936453,0.00000000,-0.73251120
40.58191453,-0.00610426,-0.73251120
40.58446453,0.00488341,-0.36625560
40.58701453,-0.01098767,-0.73251120
40.58956453,-0.00610426,-0.36625560
40.59211453,-0.00610426,-1.09876700
40.59466453,-0.00610426,-1.09876700
40.59721453,0.00488341,-0.36625560
40.59976453,0.00000000,-1.09876700
40.60231453,-0.00610426,-1.46502200
40.60486453,-0.01098767,-0.73251120
40.60741453,0.00000000,-0.73251120
40.60996453,0.00488341,-0.73251120
40.61251453,-0.00610426,-0.73251120
40.61506453,-0.00610426,-0.73251120
40.61761453,-0.00610426,-0.36625560
40.62016453,0.00000000,-0.73251120
40.62271453,-0.01098767,-0.36625560
40.62526453,0.00000000,-1.46502200
40.62781453,-0.00610426,-1.09876700
40.63036453,0.00000000,-1.09876700
40.63291453,0.00488341,-1.09876700
40.63546453,0.00000000,-0.36625560
40.63801453,0.00000000,-0.73251120
40.64056453,0.00976682,-0.73251120
40.64311453,0.00488341,-1.09876700
40.64566453,-0.00610426,-0.73251120
40.64821453,-0.00610426,-1.09876700
40.65076453,-0.00610426,-0.73251120
40.65331453,0.00976682,-0.73251120
40.65586453,-0.00610426,-1.09876700
40.65841453,-0.01098767,-1.09876700
40.66096453,0.00000000,-0.73251120
40.66351453,-0.01098767,-0.73251120
40.66606453,0.00488341,-0.73251120
40.66861452,0.00000000,-0.73251120
40.67116452,0.00488341,-0.36625560
40.67371452,-0.00610426,-1.09876700
40.67626452,0.00488341,-0.73251120
40.67881452,0.00000000,-1.09876700
40.68136452,0.00488341,-1.09876700
40.68391452,0.00488341,-1.09876700
40.68646452,-0.01587108,-0.36625560
40.68901452,0.00488341,-1.09876700
40.69156452,-0.00610426,-1.09876700
40.69411452,-0.00610426,-0.73251120
40.69666452,-0.00610426,-0.73251120
40.69921452,0.00000000,-0.36625560
40.70176452,0.00000000,-1.09876700
40.70431452,0.00000000,-0.73251120
40.70686452,0.00000000,-1.09876700
40.70941452,-0.01098767,-1.09876700
40.71196452,-0.00610426,-0.36625560
40.71451452,0.00000000,-0.73251120
40.71706452,0.00976682,-1.09876700
40.71961452,-0.00610426,-0.73251120
40.72216452,0.00000000,-1.46502200
40.72471452,-0.00610426,-1.09876700
40.72726452,-0.00610426,-1.09876700
40.72981452,0.00000000,-0.73251120
40.73236452,0.00000000,-1.09876700
40.73491452,0.00488341,-1.09876700
40.73746452,0.00488341,-0.73251120
40.74001452,-0.00610426,-1.09876700
40.74256452,0.00976682,-0.73251120
40.74511452,0.00000000,-1.09876700
40.74766452,-0.00610426,-0.73251120
40.75021452,0.00976682,-1.09876700
40.75276452,-0.01098767,-0.73251120
40.75531452,0.00000000,-0.36625560
40.75786452,-0.01098767,-0.73251120
40.76041452,-0.00610426,-0.73251120
40.76296452,0.00000000,-0.73251120
40.76551452,0.00488341,-1.09876700
40.76806452,0.00488341,-1.09876700
40.77061452,0.00976682,-1.09876700
40.77316452,0.00000000,-0.36625560
40.77571452,0.00488341,-0.36625560
